capacity_mw,generation_gwh_2016,generation_gwh_2017,generation_gwh_2015,generation_gwh_2018,generation_gwh_2014,generation_gwh_2013,primary_fuel,estimated_generation_gwh_2015,estimated_generation_gwh_2014,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2016,source,longitude,geolocation_source,owner,plant_age_years,year_of_capacity_data,latitude,estimated_generation_gwh_2017
567.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-57.9557,15,2647,17.0,2015.0,-34.8597,3175.77
16.5,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.5294,15,7610,17.0,2015.0,-30.055,74.75
30.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.2094,15,383,17.0,2015.0,-26.1764,135.91
23.49,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-62.9981,15,168,17.0,2015.0,-35.0347,106.42
13.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.2728,15,4238,17.0,2015.0,-29.1583,58.89
120.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-65.2247,15,3403,29.0,2015.0,-26.8666,672.12
4.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.8342,15,4238,17.0,2015.0,-23.9078,18.12
7.04,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-65.7275,15,4238,17.0,2015.0,-28.4733,31.89
24.5,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-62.395,15,168,17.0,2015.0,-33.2425,111.0
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-60.6204,15,168,17.0,2015.0,-25.9564,67.95
22.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-60.9161,15,7610,17.0,2015.0,-34.5708,99.67
40.4,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.016,15,8096,17.0,2015.0,-34.9344,183.03
19.2,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-66.8325,15,4238,17.0,2015.0,-29.3811,86.98
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-66.8319,15,4238,17.0,2015.0,-29.3808,45.3
7.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.2597,15,4238,17.0,2015.0,-25.1286,31.71
10.4,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-57.8181,15,3429,17.0,2015.0,-37.0781,58.25
23.37,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-57.8181,15,3429,17.0,2015.0,-37.0781,130.89
6.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.6997,15,8687,17.0,2015.0,-27.0289,27.18
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-68.0869,15,8096,17.0,2015.0,-40.8421,67.95
15.002,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.5206,15,7610,17.0,2015.0,-34.8578,67.96
15.686,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.0808,15,8096,17.0,2015.0,-35.1917,71.06
25.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-57.4839,15,383,17.0,2015.0,-35.1001,113.26
41.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-58.8372,15,3429,17.0,2015.0,-34.3931,229.64
32.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-68.9,15,5196,17.0,2015.0,-37.4102,144.98
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-57.8242,15,2781,17.0,2015.0,-38.2472,90.61
38.8,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-60.2361,15,3429,17.0,2015.0,-36.9439,217.31
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-64.3069,15,4238,17.0,2015.0,-23.1258,67.95
40.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-60.4553,15,3429,17.0,2015.0,-31.7764,224.04
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-65.7997,15,4238,17.0,2015.0,-28.5339,67.95
7.2,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.5667,15,8687,17.0,2015.0,-27.3236,32.62
22.4,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.8758,15,7610,17.0,2015.0,-35.8336,101.48
21.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-56.8789,15,3429,17.0,2015.0,-37.0953,117.62
16.25,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.0756,15,8096,17.0,2015.0,-25.6786,73.62
246.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-65.166,15,3414,21.5,2015.0,-26.9955,1377.84
19.2,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.5203,15,4238,17.0,2015.0,-31.2567,86.98
24.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-64.2406,15,4238,17.0,2015.0,-35.055,108.73
130.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-60.0106,15,1198,29.0,2015.0,-31.8919,728.13
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-60.4114,15,383,17.0,2015.0,-26.8156,90.61
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-60.4125,15,168,17.0,2015.0,-26.8153,67.95
22.5,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-65.6055,15,7610,17.0,2015.0,-27.4597,101.93
5.1000000000000005,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.6206,15,2647,17.0,2015.0,-34.5252,23.1
396.62,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-65.166,15,9409,24.5,2015.0,-26.9955,2221.47
11.5,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.6206,15,2647,17.0,2015.0,-34.5252,52.1
6.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.0006,15,8687,17.0,2015.0,-28.2628,27.18
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-63.8056,15,7610,17.0,2015.0,-22.5406,45.3
8.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-65.7878,15,4238,17.0,2015.0,-28.4289,36.24
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-67.5667,15,8096,17.0,2015.0,-28.0486,67.95
438.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-65.166,15,9409,25.700000000000045,2015.0,-26.9955,2453.24
19.2,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.9564,15,4238,17.0,2015.0,-33.7736,86.98
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-60.0106,15,168,17.0,2015.0,-31.8919,45.3
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-60.7094,15,168,17.0,2015.0,-27.5808,67.95
5.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-67.0881,15,168,17.0,2015.0,-39.0872,22.65
10.55,22.563,18.273,26.0715,13.0125,23.489,23.095,3,46.09,37.96,11.7585,37.46,45.58,433,-69.0667,15,2875,27.0,2015.0,-30.1833,39.33
80.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,192.67,194.26,11.7585,194.88,193.31,773,-65.93,28,8800,17.0,2019.0,-26.04,192.96
30.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,63.71,72.14,11.7585,76.39,70.03,773,-65.445,28,8800,17.0,2019.0,-33.61,75.31
300.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,643.87,646.68,11.7585,646.68,645.64,773,-66.8,28,8800,17.0,2019.0,-23.8,643.87
70.12,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-64.2059,15,2867,57.0,2015.0,-31.3934,392.74
68.44,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-57.933,15,1184,55.0,2015.0,-34.8902,383.33
872.3,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-58.342,15,2028,24.90000000000009,2015.0,-34.6533,4885.76
14.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,58.11,47.23,11.7585,42.65,61.22,433,-65.1929,15,3752,58.0,2015.0,-26.6156,45.64
17.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,82.11,66.16,11.7585,68.04,103.27,433,-68.7199,15,1172,53.0,2015.0,-33.2993,66.05
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,4293.3,3452.56,11.7585,3517.36,4138.45,433,-68.7483,15,3749,48.5,2015.0,-39.2577,3517.36
14.4,22.563,18.273,26.0715,13.0125,23.489,23.095,3,48.62,42.02,11.7585,37.42,55.49,433,-68.6136,15,3918,35.0,2015.0,-34.61,41.96
11.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,51.42,43.03,11.7585,43.25,56.59,433,-64.4762,15,141,52.0,2015.0,-25.2323,45.91
648.0,22.563,18.273,26.0715,13.0125,23.489,23.095,4,26.83,28.25,11.7585,27.62,27.555,433,-64.4422,15,5595,40.0,2015.0,-32.2316,2283.62
24.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,76.82,56.54,11.7585,57.43,65.13,433,-65.7633,15,3752,68.0,2015.0,-27.6589,55.01
2.215,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.5321,15,2321,17.0,2015.0,-30.0102,10.03
321.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-58.3382,15,2665,17.0,2015.0,-34.627,1797.92
67.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-69.652,15,2029,17.0,2015.0,-37.2742,378.06
10.8,22.563,18.273,26.0715,13.0125,23.489,23.095,3,32.08,31.34,11.7585,27.69,37.21,433,-64.4207,15,2867,81.0,2015.0,-32.1784,31.47
60.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,236.03,185.78,11.7585,196.56,213.26,433,-66.4815,15,3748,61.0,2015.0,-43.6996,185.17
472.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,1367.97,1117.92,11.7585,1117.92,1447.81,433,-71.63,15,3750,46.0,2015.0,-43.1288,1216.6
60.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-65.1228,15,3408,9.0,2015.0,-28.6072,336.06
1.8,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-64.716,15,1881,17.0,2015.0,-37.4309,11.31
72.78,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-63.9217,15,2867,17.0,2015.0,-34.0364,407.64
6.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,22.08,19.07,11.7585,17.78,25.44,433,-68.9219,15,3399,74.0,2015.0,-33.0449,21.74
1.33,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.2277,15,2321,17.0,2015.0,-29.1388,6.02
17.3,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-59.2277,15,2576,17.0,2015.0,-29.1388,96.89
5.2,22.563,18.273,26.0715,13.0125,23.489,23.095,3,13.29,9.19,11.7585,9.19,10.94,433,-65.6817,15,2319,61.0,2015.0,-39.56,9.19
285.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,990.06,805.77,11.7585,805.77,953.2,433,-69.9918,15,6415,25.0,2015.0,-40.012,805.77
3.115,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-62.3946,15,2867,17.0,2015.0,-33.2422,14.11
1.052,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-57.3341,15,2321,17.0,2015.0,-27.4252,4.76
1.33,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-56.6726,15,2321,17.0,2015.0,-27.5785,6.02
80.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,190.82,189.42,11.7585,189.55,188.69,773,-69.27,28,8800,17.0,2019.0,-30.34,188.51
6.2,22.563,18.273,26.0715,13.0125,23.489,23.095,3,28.55,32.72,11.7585,25.93,26.85,433,-68.038,15,2319,17.0,2015.0,-38.8367,25.64
1.33,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-56.6394,15,2321,17.0,2015.0,-29.1762,6.02
128.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-57.9206,15,4790,27.0,2015.0,-34.889,716.92
42.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-66.8325,15,3406,17.0,2015.0,-29.3823,190.28
22.15,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-55.9097,15,2642,55.0,2015.0,-27.4184,124.06
16.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,55.72,37.06,11.7585,43.06,50.19,433,-65.0349,15,2867,66.0,2015.0,-31.8708,44.18
30.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,100.52,73.63,11.7585,73.63,86.34,433,-65.2203,15,3935,17.0,2015.0,-24.4438,73.63
6.6000000000000005,22.563,18.273,26.0715,13.0125,23.489,23.095,3,22.32,19.3,11.7585,17.19,24.96,433,-68.5285,15,3399,54.0,2015.0,-34.6,19.26
59.04,22.563,18.273,26.0715,13.0125,23.489,23.095,3,187.39,136.89,11.7585,122.29,164.98,433,-64.4452,15,2867,67.0,2015.0,-31.838,135.62
4.5,22.563,18.273,26.0715,13.0125,23.489,23.095,3,13.78,10.98,11.7585,10.8,12.74,433,-64.4452,15,2867,66.0,2015.0,-31.838,11.33
2.5,22.563,18.273,26.0715,13.0125,23.489,23.095,3,10.24,9.11,11.7585,8.92,9.55,433,-64.3618,15,3751,61.0,2015.0,-27.6509,9.11
224.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,815.2,651.04,11.7585,496.33,703.5,433,-68.6383,15,3918,41.0,2015.0,-34.6028,556.92
549.76,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-68.981,15,2030,35.90000000000009,2015.0,-33.0551,3079.21
34.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-63.1977,15,1205,17.0,2015.0,-36.7208,190.43
201.3,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-57.546,15,1205,17.0,2015.0,-38.0495,1127.48
2.02,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-62.6497,15,1883,17.0,2015.0,-39.2291,12.69
1.035,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.2285,15,2321,17.0,2015.0,-28.0441,4.68
2.308,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.0793,15,2321,17.0,2015.0,-29.1808,10.45
250.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-64.3656,15,3405,20.799999999999955,2015.0,-33.1608,1400.25
206.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,433,-58.7108,15,1205,55.40000000000009,2015.0,-38.5785,1067.69
74.24,22.563,18.273,26.0715,13.0125,23.489,23.095,3,266.72,223.41,11.7585,224.77,264.03,433,-68.6237,15,3975,67.0,2015.0,-34.9907,223.95
133.12,22.563,18.273,26.0715,13.0125,23.489,23.095,3,427.21,349.56,11.7585,351.98,423.49,433,-68.6177,15,3975,56.0,2015.0,-34.9039,350.53
52.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,186.82,156.48,11.7585,157.43,184.93,433,-68.576,15,3975,52.0,2015.0,-34.8821,156.86
22.4,22.563,18.273,26.0715,13.0125,23.489,23.095,3,85.94,72.92,11.7585,73.6,86.46,433,-68.5168,15,3950,59.0,2015.0,-34.833,73.35
3.38,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-64.2477,15,4238,17.0,2015.0,-26.2072,15.31
1217.7,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-58.3835,15,2032,36.0,2015.0,-34.5721,6820.35
17.2,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-55.1245,15,2642,17.0,2015.0,-27.5019,96.33
1.72,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-59.7804,15,1883,17.0,2015.0,-38.6851,7.79
845.26,22.563,18.273,26.0715,13.0125,23.489,23.095,6,26.83,28.25,11.7585,27.62,27.555,433,-60.1718,15,141,23.0,2015.0,-33.3549,0.0
25.2,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-66.7524,15,6307,17.0,2015.0,-28.6684,158.35
25.2,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-66.7524,15,6307,17.0,2015.0,-28.6684,158.35
6.3,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-67.6953,15,4103,17.0,2015.0,-45.7458,39.58
3.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-67.9081,15,8958,17.0,2015.0,-45.8507,18.85
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-65.2298,15,2647,17.0,2015.0,-43.0907,314.19
48.6,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-65.1734,15,2647,17.0,2015.0,-43.3522,305.39
28.8,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-65.1734,15,2647,17.0,2015.0,-43.3522,180.97
2.135,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-57.0933,15,2321,17.0,2015.0,-29.7148,9.67
123.7,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-67.5145,15,2703,22.90000000000009,2015.0,-45.7934,692.84
1.11,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-58.6077,15,2321,17.0,2015.0,-29.34,5.02
2.4,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-67.9808,15,5537,17.0,2015.0,-46.8065,15.08
45.6,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-67.9498,15,2031,17.0,2015.0,-46.7842,255.4
1400.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,5391.28,4695.7,11.7585,2754.67,4233.28,433,-63.8314,15,1195,30.5,2015.0,-31.6651,2931.94
6.3,22.563,18.273,26.0715,13.0125,23.489,23.095,3,18.8,18.28,11.7585,16.23,21.7,433,-64.2438,15,2867,29.0,2015.0,-32.1675,18.44
467.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-63.8314,15,2867,13.700000000000045,2015.0,-31.6651,2615.67
216.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,433,-63.8344,15,2867,52.700000000000045,2015.0,-31.6662,1119.52
472.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,1075.16,670.52,11.7585,711.26,988.7,433,-65.7997,15,2349,45.0,2015.0,-28.5339,726.87
1.2,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.3,2.38,11.7585,2.43,2.34,433,-68.6752,15,2875,17.0,2015.0,-31.3891,2.48
31.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-68.5399,15,141,17.0,2015.0,-31.5129,176.43
19.2,22.563,18.273,26.0715,13.0125,23.489,23.095,3,57.47,42.32,11.7585,42.32,48.81,433,-65.7523,15,3752,57.0,2015.0,-27.1149,42.32
42.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-65.1048,15,2031,17.0,2015.0,-42.7069,235.24
589.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,433,-58.3788,15,2032,58.5,2015.0,-34.5754,3052.77
1.8,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,433,-61.8984,15,1883,17.0,2015.0,-38.7833,11.31
45.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,153.59,113.26,11.7585,113.26,132.33,433,-61.5203,15,2875,43.0,2015.0,-31.2567,113.26
13.2,22.563,18.273,26.0715,13.0125,23.489,23.095,3,40.37,29.96,11.7585,29.96,34.42,433,-65.686,15,141,62.0,2015.0,-24.983,29.96
35.57,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-64.3649,15,2867,49.5,2015.0,-33.1614,199.22
750.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,2637.71,1965.53,11.7585,1965.53,2290.56,433,-67.7222,15,2867,38.0,2015.0,-53.7862,1965.53
19.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,85.09,75.75,11.7585,75.68,87.29,433,-64.8861,15,3751,48.0,2015.0,-27.5225,75.75
7.9,22.563,18.273,26.0715,13.0125,23.489,23.095,3,27.37,27.6,11.7585,27.88,32.08,433,-64.8296,15,2319,12.0,2015.0,-38.8244,27.6
945.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,2392.64,1822.94,11.7585,1552.41,2344.9,433,-68.6752,15,2035,43.59999999999991,2015.0,-31.3891,1477.96
40.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-62.1119,15,2867,45.5,2015.0,-31.4391,224.04
4.218,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-71.334,15,2868,17.0,2015.0,-40.1511,19.11
644.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,433,-60.1729,15,141,58.59999999999991,2015.0,-33.3562,3337.83
2.216,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-54.1102,15,2642,17.0,2015.0,-26.6253,10.03
26.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,90.36,61.22,11.7585,65.87,74.91,433,-64.3938,15,2867,80.0,2015.0,-31.3533,62.38
2.25,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-66.9381,15,374,17.0,2015.0,-36.2314,10.19
2.684,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-56.0722,15,2321,17.0,2015.0,-28.5497,12.16
226.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,433,-60.6807,15,3407,61.799999999999955,2015.0,-32.9053,1171.35
140.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-64.2388,15,2867,43.0,2015.0,-31.463,784.14
22.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,57.51,58.78,11.7585,58.93,52.32,773,-66.225,28,8800,17.0,2019.0,-28.165,58.55
17.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-63.797,15,141,17.0,2015.0,-22.5099,95.21
163.20000000000002,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-60.1435,15,7482,26.0,2015.0,-33.3655,914.08
3.2,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.7577,15,2869,17.0,2015.0,-29.2352,14.49
42.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,122.57,84.35,11.7585,84.46,104.4,433,-68.7556,15,141,17.0,2015.0,-31.4557,78.23
120.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,395.11,303.41,11.7585,303.41,366.02,433,-54.5687,15,2642,33.0,2015.0,-25.8766,297.94
9.1,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,433,-61.9555,15,1881,17.0,2015.0,-33.7777,41.22
130.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-56.9973,15,1205,17.0,2015.0,-37.2487,728.13
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,433,-67.0881,15,2867,53.0,2015.0,-39.0872,268.84
